language,dimension,feature_index,feature_name,dtype,n_missing,missing_rate,n_unique,most_frequent_value_ratio,zero_variance,near_zero_variance_95pct_same_value,suspicious_name,min,max,mean,std
de,d2_lack_of_knowledge,1,WC,int64,0,0.0,101,0.0356,False,False,False,8.0,234.0,57.675555555555555,38.02650130615886
de,d2_lack_of_knowledge,2,Analytic,float64,0,0.0,56,0.7067,False,False,False,1.0,99.0,5.812968888888888,15.20993587364121
de,d2_lack_of_knowledge,3,Clout,float64,0,0.0,213,0.0267,False,False,False,3.048,99.0,67.98810666666667,23.70860891256441
de,d2_lack_of_knowledge,4,Authentic,float64,0,0.0,133,0.2267,False,False,False,1.0,99.0,35.33732,35.83445438930647
de,d2_lack_of_knowledge,5,Tone,float64,18,0.08,66,0.3511,False,False,False,1.0,99.0,68.43653140096619,39.068031018442554
de,d2_lack_of_knowledge,6,WPS,float64,0,0.0,132,0.04,False,False,False,5.0,212.0,21.622942222222218,18.468645363523855
de,d2_lack_of_knowledge,7,Sixltr,float64,0,0.0,148,0.0622,False,False,False,0.0,46.667,20.859191111111112,6.040936334554017
de,d2_lack_of_knowledge,8,Dic,float64,0,0.0,122,0.2311,False,False,False,75.0,100.0,96.42582666666668,3.4073930639336076
de,d2_lack_of_knowledge,9,function,float64,0,0.0,158,0.0533,False,False,False,45.455,86.667,66.47376444444444,5.920217360918084
de,d2_lack_of_knowledge,10,pronoun,float64,0,0.0,150,0.0356,False,False,False,12.727,46.667,27.60853777777778,5.991329979917144
de,d2_lack_of_knowledge,11,ppron,float64,0,0.0,146,0.04,False,False,False,5.882,38.462,18.79928,5.429247552673786
de,d2_lack_of_knowledge,12,i,float64,0,0.0,141,0.1333,False,False,False,0.0,23.077,5.903257777777778,4.101394394336739
de,d2_lack_of_knowledge,13,we,float64,0,0.0,61,0.68,False,False,False,0.0,7.5,0.9174977777777779,1.6222197180441098
de,d2_lack_of_knowledge,14,you_total,float64,0,0.0,13,0.9422,False,False,False,0.0,4.348,0.12156888888888889,0.5666397081472551
de,d2_lack_of_knowledge,15,you_sing,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d2_lack_of_knowledge,16,you_plur,float64,0,0.0,13,0.9422,False,False,False,0.0,4.348,0.12156888888888889,0.5666397081472551
de,d2_lack_of_knowledge,17,you_formal,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d2_lack_of_knowledge,18,other,float64,0,0.0,147,0.0267,False,False,False,1.887,36.364,10.76263111111111,4.421659507057187
de,d2_lack_of_knowledge,19,shehe,float64,0,0.0,144,0.0267,False,False,False,0.943,36.364,9.880017777777777,4.566761480450385
de,d2_lack_of_knowledge,20,they,float64,0,0.0,144,0.0311,False,False,False,1.887,36.364,10.415537777777779,4.413127261126379
de,d2_lack_of_knowledge,21,ipron,float64,0,0.0,127,0.1156,False,False,False,0.0,26.667,5.250435555555556,3.776280315830667
de,d2_lack_of_knowledge,22,article,float64,0,0.0,137,0.0311,False,False,False,0.0,16.667,7.460515555555555,3.865446677776083
de,d2_lack_of_knowledge,23,prep,float64,0,0.0,138,0.0711,False,False,False,0.0,25.806,7.6425777777777775,4.422840532844051
de,d2_lack_of_knowledge,24,auxverb,float64,0,0.0,137,0.0356,False,False,False,0.0,23.077,10.482844444444444,4.084990703978077
de,d2_lack_of_knowledge,25,adverb,float64,0,0.0,138,0.08,False,False,False,0.0,20.0,7.192346666666667,4.0388133572428
de,d2_lack_of_knowledge,26,conj,float64,0,0.0,153,0.0444,False,False,False,0.0,33.333,18.858871111111114,6.044920369491402
de,d2_lack_of_knowledge,27,negate,float64,0,0.0,89,0.3911,False,False,False,0.0,7.692,1.7402755555555554,1.8600559334374527
de,d2_lack_of_knowledge,28,verb,float64,0,0.0,144,0.0533,False,False,False,7.692,46.154,21.083973333333333,5.285771258191994
de,d2_lack_of_knowledge,29,adj,float64,0,0.0,136,0.0533,False,False,False,0.0,27.273,7.620573333333333,3.7648831969645107
de,d2_lack_of_knowledge,30,compare,float64,0,0.0,110,0.2311,False,False,False,0.0,12.5,3.32612,2.6923579049253994
de,d2_lack_of_knowledge,31,interrog,float64,0,0.0,123,0.1422,False,False,False,0.0,14.286,3.9524311111111112,2.9891475949781223
de,d2_lack_of_knowledge,32,number,float64,0,0.0,27,0.84,False,False,False,0.0,4.255,0.23003555555555555,0.6311255737185647
de,d2_lack_of_knowledge,33,quant,float64,0,0.0,96,0.3689,False,False,False,0.0,9.524,2.350897777777778,2.3787499818415365
de,d2_lack_of_knowledge,34,affect,float64,0,0.0,144,0.08,False,False,False,0.0,23.529,7.579493333333333,4.51393730188592
de,d2_lack_of_knowledge,35,posemo,float64,0,0.0,133,0.16,False,False,False,0.0,18.182,5.350062222222223,3.8581924820120066
de,d2_lack_of_knowledge,36,negemo,float64,0,0.0,89,0.4222,False,False,False,0.0,13.043,2.1944666666666666,2.7627331381907196
de,d2_lack_of_knowledge,37,anx,float64,0,0.0,34,0.84,False,False,False,0.0,8.696,0.5179066666666666,1.454838235116586
