language,dimension,feature_index,feature_name,dtype,n_missing,missing_rate,n_unique,most_frequent_value_ratio,zero_variance,near_zero_variance_95pct_same_value,suspicious_name,min,max,mean,std
de,d5_ambiguity_tolerance,15,you_sing,float64,0,0.0,2,0.9956,False,True,False,0.0,6.667,0.029370044052863434,0.44250433184370136
de,d5_ambiguity_tolerance,16,you_plur,float64,0,0.0,12,0.9515,False,True,False,0.0,4.167,0.11095594713656388,0.5362485371784051
de,d5_ambiguity_tolerance,17,you_formal,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,42,friend,float64,0,0.0,7,0.9736,False,True,False,0.0,7.692,0.08084140969162995,0.6244352573862485
de,d5_ambiguity_tolerance,44,male,float64,0,0.0,5,0.9824,False,True,False,0.0,4.762,0.04316299559471365,0.376302639978387
de,d5_ambiguity_tolerance,59,sexual,float64,0,0.0,10,0.9604,False,True,False,0.0,5.263,0.09287224669603525,0.5266234624639282
de,d5_ambiguity_tolerance,60,ingest,float64,0,0.0,2,0.9956,False,True,False,0.0,2.273,0.010013215859030838,0.15086430872667367
de,d5_ambiguity_tolerance,79,death,float64,0,0.0,2,0.9956,False,True,False,0.0,2.857,0.012585903083700441,0.189625750124112
de,d5_ambiguity_tolerance,81,swear,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,84,nonflu,float64,0,0.0,5,0.9824,False,True,False,0.0,2.0,0.02761674008810573,0.21143525187685383
de,d5_ambiguity_tolerance,89,Colon,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,90,SemiC,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,92,Exclam,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,93,Dash,float64,0,0.0,5,0.9824,False,True,False,0.0,2.381,0.030669603524229073,0.24731372913899985
de,d5_ambiguity_tolerance,94,Quote,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,95,Apostro,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,96,Parenth,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,97,OtherP,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
de,d5_ambiguity_tolerance,98,Emoji,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
